"SYMBOL","ENTREZID"
"SETD2","29072"
"TMEM79","84283"
"SMG6","23293"
"GJD2","57369"
"PHF8","23133"
"MAD2L1","4085"
"RNF20","56254"
"MTHFD1","4522"
"RSL1D1","26156"
"SFSWAP","6433"
"TBCA","6902"
"SNAPIN","23557"
"MRPS23","51649"
"NTMT1","28989"
"PIGQ","9091"
"LAGE3","8270"
"COMTD1","118881"
"TAF13","6884"
"SHQ1","55164"
"MRPL42","28977"
"REV1","51455"
"TTC33","23548"
"AGBL2","79841"
"EEF1A1","1915"
"ZBTB3","79842"
"DICER1","23405"
"PSMA4","5685"
"HOXC5","3222"
"TCEB2",NA
"NTSR1","4923"
"YY1","7528"
"BRF1","2972"
"RPL9","6133"
"CNOT4","4850"
"PURA","5813"
"NOC2L","26155"
"COMMD3","23412"
"HNRNPUL2","221092"
"GRIN1","2902"
"ANKRD60","140731"
"CENPN","55839"
"PABPN1","8106"
"NDUFC2","4718"
"METAP1","23173"
"COQ2","27235"
"NKAP","79576"
"LCN6","158062"
"RPP14","11102"
"MYO10","4651"
"TBCC","6903"
"RPS13","6207"
"CHCHD4","131474"
"TARBP2","6895"
"SP1","6667"
"KAT2A","2648"
"GFM1","85476"
"HNRNPK","3190"
"WDR54","84058"
"LAMTOR2","28956"
"ATP5G2",NA
"ERCC6L","54821"
"CDC42BPG","55561"
"UBR4","23352"
"CDH12","1010"
"NECAB3","63941"
"HNRNPH2","3188"
"SPAG4","6676"
"RAMP2","10266"
"ZNF696","79943"
"ZNF217","7764"
"PHB","5245"
"FIBP","9158"
"TIMELESS","8914"
"SNRNP48","154007"
"ZFYVE19","84936"
"CDH16","1014"
"KIAA0100","9703"
"LCN15","389812"
"TXLNA","200081"
"ARHGAP40","343578"
"RPS21","6227"
"MRPL47","57129"
"TBC1D21","161514"
"LAMB2","3913"
"MED4","29079"
"TADA2A","6871"
"PRKRIR",NA
"TTF2","8458"
"SHCBP1L","81626"
"GALNT4","8693"
"MYBPC3","4607"
"VMP1","81671"
"CT62","196993"
"DPF2","5977"
"VPS4A","27183"
"MRPL17","63875"
"ROPN1","54763"
"BAHD1","22893"
"SRF","6722"
"PNN","5411"
"COPS8","10920"
"ZWILCH","55055"
"SS18L1","26039"
"RPP25","54913"
"STK32C","282974"
"RHBG","57127"
"CRLS1","54675"
"FKBPL","63943"
"MYLK2","85366"
"ZC3H18","124245"
"USP8","9101"
"CCDC59","29080"
"PROCR","10544"
"RTN4RL2","349667"
"RAC1","5879"
"SNRPF","6636"
"SCO2","9997"
"UNC93B1","81622"
"RPL27","6155"
"HIRA","7290"
"B3GNT1",NA
"TP53I11","9537"
"NOP10","55505"
"MIS18BP1","55320"
"DRAP1","10589"
"SBSPON","157869"
"TMEM258","746"
"HEXIM1","10614"
"AZGP1","563"
"ASB6","140459"
"TFAP2C","7022"
"KDM1A","23028"
"YIF1A","10897"
"EIF1B","10289"
"FNDC3B","64778"
"FGF3","2248"
"NPDC1","56654"
"FGF19","9965"
"TPRN","286262"
"IGDCC3","9543"
"PPP1R14D","54866"
"RHBDD3","25807"
"EBNA1BP2","10969"
"MTIF2","4528"
"PNISR","25957"
"PFDN1","5201"
"FAM122A","116224"
"CBLL1","79872"
"EIF5","1983"
"WDR38","401551"
"ANKDD1A","348094"
"C11orf88","399949"
"FXYD4","53828"
"MRPL48","51642"
"PEX6","5190"
"TIMM22","29928"
"MED30","90390"
"CHAC2","494143"
"AAK1","22848"
"MRPL15","29088"
"ENDOG","2021"
"DMAP1","55929"
"GTF2A1","2957"
"EIF4B","1975"
"RPL4","6124"
"SH3GLB1","51100"
"PRCC","5546"
"GEMIN2","8487"
"RNF11","26994"
"SNRPE","6635"
"EIF4G1","1981"
"NDUFA2","4695"
"SOD2","6648"
"IGSF3","3321"
"MRPS25","64432"
"PCID2","55795"
"C16orf80",NA
"METTL17","64745"
"RPL19","6143"
"FAM180B","399888"
"RELA","5970"
"ABHD11","83451"
"SUDS3","64426"
"SPINT1","6692"
"GRPEL1","80273"
"ADSS","159"
"PMEL","6490"
"AWAT2","158835"
"ACLY","47"
"ZCCHC9","84240"
"ALG6","29929"
"PPFIA1","8500"
"SLC29A2","3177"
"TTC4","7268"
"ACTR2","10097"
"ZNF750","79755"
"FAM83D","81610"
"KDSR","2531"
"PNPLA7","375775"
"RARS","5917"
"BACH2","60468"
"RNF113A","7737"
"LTV1","84946"
"MGARP","84709"
"SLC4A1","6521"
"LIN7C","55327"
"ACTR3","10096"
"KAT7","11143"
"CEBPE","1053"
"CENPH","64946"
"MYT1","4661"
"CRH","1392"
"SLC35A4","113829"
"ALAS1","211"
"MED6","10001"
"RTTN","25914"
"ZCRB1","85437"
"RPS4X","6191"
"SDCBP","6386"
"REEP2","51308"
"TBC1D30","23329"
"KCTD10","83892"
"PLCB2","5330"
"RFX1","5989"
"SOGA1","140710"
"BRAP","8315"
"MTHFD2","10797"
"DAK",NA
"GPRIN2","9721"
"PPDPF","79144"
"WFDC2","10406"
"IRAK4","51135"
"PSMD2","5708"
"LARS2","23395"
"ELL3","80237"
"MGEA5",NA
"CCDC86","79080"
"MED9","55090"
"TOR1A","1861"
"TLCD1","116238"
"RNMT","8731"
"PTPN11","5781"
"MRPS18C","51023"
"TNFRSF17","608"
"RAD54L","8438"
"KIN","22944"
"COL27A1","85301"
"FPGS","2356"
"SCRIB","23513"
"APOBEC4","403314"
"SRPRB","58477"
"UBE3A","7337"
"B4GALT7","11285"
"SUGT1","10910"
"ILK","3611"
"PC","5091"
"PPRC1","23082"
"ALG8","79053"
"TOR2A","27433"
"TBCE","6905"
"TAF4","6874"
"PSMG1","8624"
"DUSP12","11266"
"TMA7","51372"
"INPP4B","8821"
"PRKRA","8575"
"EHD4","30844"
"C11orf84",NA
"PARS2","25973"
"RBM17","84991"
"IER2","9592"
"CASC4","113201"
"PRIM1","5557"
"FAM13B","51306"
"BRF2","55290"
"GAPDH","2597"
"CNOT1","23019"
"PAXBP1","94104"
"COX6B1","1340"
"NSA2","10412"
"RFC1","5981"
"RNF114","55905"
"TRUB2","26995"
"SURF1","6834"
"NSMCE2","286053"
"PPP6C","5537"
"C11orf86","254439"
"BRD2","6046"
"BECN1","8678"
"TGFBR1","7046"
"BBIP1","92482"
"CDC25A","993"
"ANAPC11","51529"
"MON2","23041"
"ATP6V1F","9296"
"NANP","140838"
"TPI1","7167"
"ARL1","400"
"RCN1","5954"
"PTGES2","80142"
"C12orf65","91574"
"COPZ1","22818"
"RFWD2",NA
"ROPN1L","83853"
"CTSF","8722"
"PIGC","5279"
"TM9SF3","56889"
"AGO2","27161"
"THOC7","80145"
"LMNB1","4001"
"CDK2AP2","10263"
"ISY1","57461"
"UBL5","59286"
"NAALADL1","10004"
"PDCL","5082"
"RPL7","6129"
"KLHL42","57542"
"C6orf226","441150"
"POLR2D","5433"
"CHCHD1","118487"
"GPN1","11321"
"BHLHA15","168620"
"PNOC","5368"
"RPL3L","6123"
"DDX28","55794"
"RAB7A","7879"
"NDUFV1","4723"
"EEF1A2","1917"
"DNMT1","1786"
"IDH2","3418"
"PHIP","55023"
"MOGS","7841"
"PAK6","56924"
"RBMX","27316"
"CCND1","595"
"INO80E","283899"
"DDX25","29118"
"TULP1","7287"
"SHC4","399694"
"C1QTNF4","114900"
"KATNB1","10300"
"MAP4K2","5871"
"SLC2A4RG","56731"
"INO80","54617"
"ZNF341","84905"
"COX11","1353"
"MEA1","4201"
"RHBDF1","64285"
"VPS16","64601"
"SUPT5H","6829"
"NRARP","441478"
"SPN","6693"
"SUOX","6821"
"HSD17B10","3028"
"PGK1","5230"
"RELT","84957"
"NHP2","55651"
"SENP6","26054"
"HECTD1","25831"
"TMEM242","729515"
"CASC1","55259"
"MTA2","9219"
"HMGCS1","3157"
"5-Mar",NA
"PEX11B","8799"
"CTC1","80169"
"TGFBR2","7048"
"HIST1H2AH","85235"
"SLMO2",NA
"PPP1CB","5500"
"RPL36","25873"
"METRNL","284207"
"CRIP1","1396"
"SCGB1C1","147199"
"DDN","23109"
"RBBP8NL","140893"
"UQCRB","7381"
"UQCRFS1","7386"
"MED18","54797"
"DNAJC11","55735"
"MRPL22","29093"
"C7orf43",NA
"BRD1","23774"
"FGF4","2249"
"MCCC2","64087"
"FAM32A","26017"
"NUDT4","11163"
"XRCC6","2547"
"GTF2A2","2958"
"GOSR2","9570"
"MAMDC4","158056"
"ELN","2006"
"FAM209A","200232"
"MRPS26","64949"
"CHRM5","1133"
"RXFP4","339403"
"NDUFS2","4720"
"POR","5447"
"PLLP","51090"
"NR1H3","10062"
"DHX36","170506"
"DDTL","100037417"
"IL6R","3570"
"BMS1","9790"
"NPPA","4878"
"RBMX2","51634"
"SPATC1","375686"
"GPR20","2843"
"E2F2","1870"
"NDUFS3","4722"
"MRPS15","64960"
"TUBA1B","10376"
"RBM4","5936"
"NDUFS8","4728"
"DDX1","1653"
"TFAP2E","339488"
"NHP2L1",NA
"GNAI3","2773"
"AP2B1","163"
"GPX4","2879"
"FOXB1","27023"
"MED8","112950"
"NASP","4678"
"MMP24","10893"
"TWF2","11344"
"FBXL19","54620"
"CDC27","996"
"GPR61","83873"
"HARS","3035"
"GGA3","23163"
"LAMTOR4","389541"
"RBX1","9978"
"NUP54","53371"
"WNK1","65125"
"CACTIN","58509"
"NELFCD","51497"
"ALKBH4","54784"
"EML3","256364"
"CWF19L1","55280"
"AP4B1","10717"
"CCM2L","140706"
"ANAPC10","10393"
"GDI2","2665"
"CCAR1","55749"
"IL17F","112744"
"EXT2","2132"
"HRH3","11255"
"ZNF143","7702"
"SEMA4A","64218"
"SLURP1","57152"
"TUBE1","51175"
"SCOC","60592"
"CLPTM1","1209"
"HIST1H2AL","8332"
"SGOL1",NA
"GGACT","87769"
"ANKRD1","27063"
"OR4X1","390113"
"ALG13","79868"
"MRPS18A","55168"
"ENSA","2029"
"SMNDC1","10285"
"JUNB","3726"
"SAMM50","25813"
"IER3IP1","51124"
"C1orf100","200159"
"SIRT1","23411"
"WFDC5","149708"
"CSNK1A1","1452"
"PLAC9","219348"
"CELA2B","51032"
"C14orf119","55017"
"JOSD2","126119"
"HIST3H2A","92815"
"DHX9","1660"
"CCNE2","9134"
"RAB40A","142684"
"CSF1","1435"
"DPM2","8818"
"HNRNPL","3191"
"ATG13","9776"
"CFLAR","8837"
"DDX27","55661"
"WDR13","64743"
"STIL","6491"
"JTB","10899"
"MAN1A2","10905"
"CERS1","10715"
"KIAA1279",NA
"PPP1R16A","84988"
"GSG2",NA
"MCRS1","10445"
"ANKRD35","148741"
"TMEM203","94107"
"MDH2","4191"
"TRNAU1AP","54952"
"CPA5","93979"
"SSBP4","170463"
"ZNF385A","25946"
"TIMM50","92609"
"HMOX1","3162"
"ZNF343","79175"
"C7orf31","136895"
"SRP68","6730"
"JSRP1","126306"
"CTTN","2017"
"PLAC1L",NA
"C12orf52",NA
"P2RX6","9127"
"LACRT","90070"
"PSMC4","5704"
"CCDC85B","11007"
"UQCRQ","27089"
"PLAC8","51316"
"FAM229A","100128071"
"CHMP1B","57132"
"ZFP69B","65243"
"AMD1","262"
"CARNS1","57571"
"VPREB3","29802"
"PPM1E","22843"
"RNF185","91445"
"CD58","965"
"RPA2","6118"
"UGP2","7360"
"RPSA","3921"
"SPCS1","28972"
"TOMM34","10953"
"UBE2V2","7336"
"CCBL1",NA
"PIK3IP1","113791"
"RPL7L1","285855"
"PSMC1","5700"
"COA5","493753"
"RPS15A","6210"
"DPM1","8813"
"EEFSEC","60678"
"IFRD2","7866"
"FAM83C","128876"
"TAF1B","9014"
"BOP1","23246"
"KIAA1524",NA
"PACRGL","133015"
"CDK10","8558"
"EMC2","9694"
"ANKRD52","283373"
"CDK12","51755"
"DAGLA","747"
"SCO1","6341"
"YEATS2","55689"
"LYSMD1","388695"
"FKBP2","2286"
"RC3H1","149041"
"CNNM4","26504"
"AAMDC","28971"
"LCN8","138307"
"SDE2","163859"
"ATL3","25923"
"RNPS1","10921"
"JMJD6","23210"
"POLD3","10714"
"NEU3","10825"
"WBP1","23559"
"PRR9","574414"
"TTLL6","284076"
"CACNA2D2","9254"
"SMG9","56006"
"OTUD7B","56957"
"BCAS2","10286"
"ARHGAP1","392"
"FH","2271"
"FANCI","55215"
"PTH","5741"
"NCAPH2","29781"
"KRT6A","3853"
"RNF187","149603"
"FASLG","356"
"MED14","9282"
"PLCG1","5335"
"SH3GLB2","56904"
"DLGAP4","22839"
"C11orf49","79096"
"CD200R1","131450"
"C5orf49","134121"
"CYC1","1537"
"CENPQ","55166"
"METTL12",NA
"SPTBN5","51332"
"SDHA","6389"
"HIST1H2BB","3018"
"DCAF11","80344"
"SRCAP","10847"
"XRCC3","7517"
"ELMOD3","84173"
"MRPS31","10240"
"ARHGEF40","55701"
"ZBTB37","84614"
"OR2AG1","144125"
"HSPA8","3312"
"C6orf100",NA
"RBM33","155435"
"IPO7","10527"
"TECR","9524"
"MRPS28","28957"
"PSME3","10197"
"TMCO1","54499"
"TMED7","51014"
"OLFML2A","169611"
"ZEB1","6935"
"C20orf144","128864"
"HSPA14","51182"
"COL6A1","1291"
"PHF21A","51317"
"C5orf22","55322"
"B3GNT6","192134"
"B3GALT4","8705"
"MRPL35","51318"
"PCSK7","9159"
"FAU","2197"
"SKA2","348235"
"PPP2R4",NA
"SLC27A3","11000"
"TMEM132A","54972"
"HIGD2B","123346"
"DYNC1LI2","1783"
"PYCR2","29920"
"FAM96A",NA
"ROM1","6094"
"COPS2","9318"
"ZHX3","23051"
"ZC3HC1","51530"
"C16orf55",NA
"CCP110","9738"
"ATP6V1E1","529"
"IL31","386653"
"ERH","2079"
"PRKAR2B","5577"
"CTDNEP1","23399"
"UCP2","7351"
"RPL18A","6142"
"DDAH2","23564"
"SPC25","57405"
"CLLU1OS","574016"
"ATP6V1G1","9550"
"BRMS1","25855"
"SAC3D1","29901"
"YWHAG","7532"
"CEP135","9662"
"ADAR","103"
"COX6A1","1337"
"RFESD","317671"
"ARHGEF11","9826"
"SDC4","6385"
"SUGP1","57794"
"KRCC1","51315"
"ZUFSP",NA
"SNAPC3","6619"
"MCAT","27349"
"RPS8","6202"
"UXS1","80146"
"NUDCD2","134492"
"NDUFAF6","137682"
"UNC45A","55898"
"FXN","2395"
"ELOVL1","64834"
"MAPK8IP2","23542"
"CCDC121","79635"
"IGBP1","3476"
"ELP2","55250"
"SLC25A48","153328"
"C8orf58","541565"
"LEPREL4",NA
"CTNNBL1","56259"
"MTMR2","8898"
"ZBTB8OS","339487"
"TNFRSF13B","23495"
"CDC25B","994"
"SMC3","9126"
"ELL","8178"
"LSMD1",NA
"LACTB","114294"
"NDUFB9","4715"
"ZNF623","9831"
"RANBP1","5902"
"MRPL32","64983"
"GUCA2A","2980"
"ADRB2","154"
"MEIS1","4211"
"NR2C2AP","126382"
"SLC25A20","788"
"HCFC1R1","54985"
"TGIF2","60436"
"DNAJB14","79982"
"BCL2L2-PABPN1","100529063"
"FAM46D",NA
"RBM34","23029"
"MESP1","55897"
"FAM183A","440585"
"NPEPPS","9520"
"SAPCD2","89958"
"TBPL2","387332"
"WASF2","10163"
"RPL29","6159"
"PLEC","5339"
"OR4D10","390197"
"NDUFA13","51079"
"PEPD","5184"
"RPS10","6204"
"BET1","10282"
"RPS6","6194"
"MRPS21","54460"
"SUPT16H","11198"
"XKR3","150165"
"SEC16A","9919"
"METTL14","57721"
"S100P","6286"
"SCD","6319"
"ATP5G1",NA
"NDE1","54820"
"SHMT1","6470"
"ANKLE2","23141"
"CCNL1","57018"
"NAPG","8774"
"DCTPP1","79077"
"ZNF679","168417"
"CDC40","51362"
"YWHAB","7529"
"PAGR1","79447"
"TACC1","6867"
"SHMT2","6472"
"SLC13A3","64849"
"ZNF585B","92285"
"F2","2147"
"DNAJC12","56521"
"SNRNP27","11017"
"OR5A1","219982"
"NOL3","8996"
"MAGOH","4116"
"KRT83","3889"
"NFIX","4784"
"CCDC12","151903"
"TEKT4","150483"
"SEC14L6","730005"
"ISCA1","81689"
"PAF1","54623"
"RNF40","9810"
"EMC7","56851"
"RPTOR","57521"
"C14orf1",NA
"WDTC1","23038"
"MPI","4351"
"TFEB","7942"
"METTL1","4234"
"MRPL19","9801"
"TPMT","7172"
"ZFP36L2","678"
"C1orf21","81563"
"BTF3","689"
"BTN3A1","11119"
"SMARCA5","8467"
"UTP20","27340"
"SYT11","23208"
"RRP7A","27341"
"LAT2","7462"
"RAB1B","81876"
"SLC4A9","83697"
"SCRT1","83482"
"TUBB4B","10383"
"MIF4GD","57409"
"TPCN2","219931"
"ZBTB20","26137"
"RCE1","9986"
"ALOXE3","59344"
"SLC9A8","23315"
"RB1CC1","9821"
"UQCR10","29796"
"TMEM161A","54929"
"MRGPRF","116535"
"SLC47A2","146802"
"C1orf145",NA
"SLC51B","123264"
"C8orf33","65265"
"BOD1L1","259282"
"RGP1","9827"
"HCCS","3052"
"PI3","5266"
"TGS1","96764"
"ATP6AP2","10159"
"ANKRD36C","400986"
"ADAT2","134637"
"LZTS2","84445"
"MPHOSPH6","10200"
"ATP5I",NA
"SPTSSA","171546"
"CBY3","646019"
"RBM15","64783"
"FAM107A","11170"
"GFPT1","2673"
"VTI1B","10490"
"RPL10L","140801"
"RNF208","727800"
"PLEKHM1","9842"
"UTP14A","10813"
"GNL3L","54552"
"RBM19","9904"
"RHCE","6006"
"TTC36","143941"
"CHTF8","54921"
"BPIFB1","92747"
"C6orf201","404220"
"AQP5","362"
"COG1","9382"
"DPY19L4","286148"
"OBFC1",NA
"PTPRCAP","5790"
"ZC3H11A","9877"
"ZFAND2B","130617"
"ESPN","83715"
"SPR","6697"
"OVOL3","728361"
"MYH9","4627"
"ARFIP2","23647"
"STK4","6789"
"GATC","283459"
"EIF4ENIF1","56478"
"IL18","3606"
"C5orf27",NA
"NEUROD4","58158"
"SMS","6611"
"TFAP4","7023"
"CFC1","55997"
"PFN1","5216"
"MRPL49","740"
"C7orf25","79020"
"SMIM17","147670"
"PLEKHA6","22874"
"CABLES2","81928"
"C6orf203","51250"
"DENND1B","163486"
"TMX1","81542"
"SOX15","6665"
"PPP1R2","5504"
"PARP10","84875"
"SBK1","388228"
"RIC3","79608"
"EIF4H","7458"
"SRP9","6726"
"HIST3H2BB","128312"
"TYRO3","7301"
"MRPL40","64976"
"DHRS4","10901"
"UBFD1","56061"
"EMC6","83460"
"CEP152","22995"
"RBM8A","9939"
"NPR3","4883"
"PKLR","5313"
"EFHD2","79180"
"METTL21D",NA
"TCHH","7062"
"CPT1B","1375"
"CYP26C1","340665"
"NAIP","4671"
"USP19","10869"
"MRPS33","51650"
"SUMF2","25870"
"SSSCA1",NA
"TCEA2","6919"
"NOBOX","135935"
"MTFMT","123263"
"SEMA3G","56920"
"TMX2","51075"
"FSCN3","29999"
"SMPD4","55627"
"ZNRF2","223082"
"ODF3B","440836"
"C4orf17","84103"
"SH2D3C","10044"
"HIST1H4A","8359"
"C10orf114",NA
"XPO6","23214"
"ASCC3","10973"
"PLCD4","84812"
"TXNDC17","84817"
"VSTM2L","128434"
"LIMS1","3987"
"C22orf26",NA
"LAMA5","3911"
"OR8I2","120586"
"BDP1","55814"
"TNFSF4","7292"
"MS4A4E","643680"
"GABPB2","126626"
"C22orf39","128977"
"POLE","5426"
"C1orf131","128061"
"FAM173B",NA
"GPR84","53831"
"ASB16","92591"
"DENR","8562"
"SEC14L3","266629"
"SMKR1","100287482"
"SEC61B","10952"
"SLC25A22","79751"
"MEF2BNB",NA
"PRSS42",NA
"NKAIN1","79570"
"TUBB1","81027"
"CYP26B1","56603"
"C2CD4D","100191040"
"NUDT15","55270"
"TFR2","7036"
"TRAF6","7189"
"COX16","51241"
"CORO6","84940"
"SMIM3","85027"
"RPL36A","6173"
"NIPBL","25836"
"ASPG","374569"
"PACS1","55690"
"EIF3J","8669"
"TIPARP","25976"
"EMC10","284361"
"MBLAC1","255374"
"CXXC1","30827"
"ZNHIT3","9326"
"RNF224","643596"
"CCNB2","9133"
"KRTAP10-1","386677"
"SPANXD","64648"
"PFDN6","10471"
"DLG5","9231"
"ENTPD2","954"
"SEPHS1","22929"
"SLC36A4","120103"
"FBXL13","222235"
"ANKRD13D","338692"
"C12orf40","283461"
"RAB13","5872"
"ZNF140","7699"
"CRISP1","167"
"SLPI","6590"
"PIAS4","51588"
"KCNK15","60598"
"S100A2","6273"
"MRGBP","55257"
"SHE","126669"
"FAM73B",NA
"KRR1","11103"
"STAC3","246329"
"PMAIP1","5366"
"ENDOU","8909"
"PON3","5446"
"NAP1L5","266812"
"ATP5L2",NA
"PKIG","11142"
"LSMEM2","132228"
"CNOT6L","246175"
"CERS2","29956"
"TIPRL","261726"
"KRTAP6-2","337967"
"FAM209B","388799"
"C17orf96",NA
"MRPS35","60488"
"OR1N1","138883"
"MCCD1","401250"
"FADS1","3992"
"IL8",NA
"DNHD1","144132"
"MEPE","56955"
"TMUB2","79089"
"UCHL5","51377"
"SPANXN4","441525"
"APOL6","80830"
"ITGA5","3678"
"ZNF250","58500"
"TANGO6","79613"
"MSH4","4438"
"LIAS","11019"
"SPINT3","10816"
"OR1L1","26737"
"ARSA","410"
"FOSL2","2355"
"GADD45GIP1","90480"
"UBA6","55236"
"C7orf55",NA
"CIR1","9541"
"TXNL4B","54957"
"C1orf227",NA
"PELP1","27043"
"GREM2","64388"
"LIME1","54923"
"COG7","91949"
"RAD51AP2","729475"
"POLR2M","81488"
"COA4","51287"
"CST6","1474"
"B3GNT2","10678"
"SPTBN2","6712"
"GANC","2595"
"TCEA1","6917"
"GNAI1","2770"
"MTFR1","9650"
"SNX15","29907"
"FASTKD2","22868"
"LSM12","124801"
"AVEN","57099"
"WFDC10B","280664"
"CORT","1325"
"ITGA11","22801"
"RAB25","57111"
"FES","2242"
"HAP1","9001"
"KIAA1549L","25758"
"MTCH2","23788"
"ANP32E","81611"
"CLC","1178"
"KRTCAP2","200185"
"USP36","57602"
"OR5T1","390155"
"LGR6","59352"
"RIN1","9610"
"VGF","7425"
"PET100","100131801"
"NGRN","51335"
"ERP44","23071"
"DNAJA1","3301"
"EHBP1L1","254102"
"FAM101A",NA
"UBE2D4","51619"
"STMN3","50861"
"ACOT1","641371"
"GOLIM4","27333"
"CXCL13","10563"
"PCBP2","5094"
"KIAA1644",NA
"CALR3","125972"
"CCDC87","55231"
"RAB11FIP5","26056"
"HNRNPC","3183"
"INSL3","3640"
"GSTM4","2948"
"UBL4B","164153"
"TAS2R13","50838"
"GTF2H3","2967"
"SLC35A3","23443"
"SLC6A5","9152"
"GBA","2629"
"GPR176","11245"
"UFC1","51506"
"P4HA3","283208"
"AEBP2","121536"
"RPL15","6138"
"ATAD5","79915"
"ZBTB46","140685"
"GLYR1","84656"
"BSDC1","55108"
"LYPLA1","10434"
"SLC4A1AP","22950"
"DNAH3","55567"
"SFR1","119392"
"DRD5","1816"
"GMNN","51053"
"TELO2","9894"
"IGF2BP1","10642"
"PHOX2A","401"
"MRPS7","51081"
"CLDN9","9080"
"ADM","133"
"AP3S1","1176"
"PSMG4","389362"
"PDF","64146"
"MRE11A",NA
"LSG1","55341"
"NEK4","6787"
"TAF1D","79101"
"CCNJL","79616"
"MSRB1","51734"
"CCDC167","154467"
"POLE3","54107"
"HPS5","11234"
"SMUG1","23583"
"MRPL34","64981"
"ARL6IP6","151188"
"LSM5","23658"
"NRIP3","56675"
"MPV17L","255027"
"FAM8A1","51439"
"AMHR2","269"
"GTF3C4","9329"
"HOXC12","3228"
"ZNF280D","54816"
"KLHL38","340359"
"RNASEH1","246243"
"CIC","23152"
"CDKN1B","1027"
"ZIM2","23619"
"SYCE3","644186"
"EFTUD1",NA
"HRK","8739"
"AURKA","6790"
"MAFA","389692"
"IVD","3712"
"TMEM192","201931"
"LCN10","414332"
"UBLCP1","134510"
"CYP51A1","1595"
"HMGXB4","10042"
"SEC63","11231"
"PLEKHG4B","153478"
"CCT5","22948"
"E2F1","1869"
"BEST1","7439"
"MRI1","84245"
"SLC12A9","56996"
"NME3","4832"
"C4orf6",NA
"KLF3","51274"
"FAM104B","90736"
"SARS2","54938"
"EXOC2","55770"
"HPS6","79803"
"ADH1A","124"
"BNIP3","664"
"KISS1","3814"
"ACTB","60"
"C18orf32","497661"
"UBR2","23304"
"FASTKD3","79072"
"SLC22A8","9376"
"ADAM11","4185"
"FAM57A","79850"
"TIPIN","54962"
"DAB2IP","153090"
"HK2","3099"
"CRAT","1384"
"ATAD2","29028"
"DEFB128","245939"
"SLCO1B1","10599"
"UAP1","6675"
"CDIPT","10423"
"SSX2IP","117178"
"DAB1","1600"
"SAP30BP","29115"
"PYCRL",NA
"ZDHHC5","25921"
"CD274","29126"
"FOLR2","2350"
"MT1A","4489"
"SNAP23","8773"
"INTS1","26173"
"RAB27B","5874"
"TMEM110",NA
"SMAD4","4089"
"PILRA","29992"
"OR10A2","341276"
"PYGM","5837"
"TUBA1A","7846"
"FKBP11","51303"
"S100A7L2","645922"
"TOMM20L","387990"
"C5orf55",NA
"FAM228B","375190"
"DRG1","4733"
"PDPR","55066"
"SOX2","6657"
"ARFGEF2","10564"
"C7orf26","79034"
"HIST1H4C","8364"
"MGAT3","4248"
"ACP1","52"
"CEP19","84984"
"PPP2R5B","5526"
"IL2","3558"
"C4orf51","646603"
"FAM134B",NA
"UQCRH","7388"
"HCK","3055"
"HIST1H3F","8968"
"ZFP14","57677"
"PPIH","10465"
"CHML","1122"
"INO80B","83444"
"FCER1G","2207"
"BTF3L4","91408"
"PRPF39","55015"
"LSM1","27257"
"HAX1","10456"
"MMD","23531"
"MRPL51","51258"
"HSPA12B","116835"
"TIMM17A","10440"
"ATMIN","23300"
"SEC62","7095"
"THEM6","51337"
"LIX1L","128077"
"HOXC10","3226"
"SMURF1","57154"
"HSPA4","3308"
"METTL7A","25840"
"CBLC","23624"
"MOB4","25843"
"SAP130","79595"
"NBPF14","25832"
"7-Sep",NA
"TRIM16","10626"
"NUFIP1","26747"
"TCTN2","79867"
"PAMR1","25891"
"OVCA2","124641"
"RAB4A","5867"
"MROH1","727957"
"C3orf35","339883"
"OR4B1","119765"
"RNF181","51255"
"PIGX","54965"
"CDK7","1022"
"EEF1E1","9521"
"ZNF639","51193"
"PIK3C3","5289"
"PLK2","10769"
"LYRM4","57128"
"ZFYVE20",NA
"CEACAM6","4680"
"OR4D1","26689"
"PDS5A","23244"
"ZNF704","619279"
"FOXC1","2296"
"PDAP1","11333"
"GPR34","2857"
"HS2ST1","9653"
"TTC7A","57217"
"CCDC74A","90557"
"HIST1H3C","8352"
"ARL6IP1","23204"
"TRH","7200"
"C10orf113","387638"
"SH2D7","646892"
"GPHA2","170589"
"BEST4","266675"
"KCMF1","56888"
"OR6C68","403284"
"MNS1","55329"
"DCST2","127579"
"SLC25A26","115286"
"CPSF7","79869"
"DLD","1738"
"SLC1A6","6511"
"IQCC","55721"
"CYB561D1","284613"
"PIF1","80119"
"PPP1R3D","5509"
"C19orf25","148223"
"BPNT1","10380"
"OR52N1","79473"
"HSD17B11","51170"
"MTERFD1",NA
"PLEKHN1","84069"
"ALKBH5","54890"
"BIRC2","329"
"MED28","80306"
"ARPP19","10776"
"KRT86","3892"
"AIFM1","9131"
"SLMAP","7871"
"BMPR1A","657"
"PCNT","5116"
"MUS81","80198"
"BRCA2","675"
"CYLC2","1539"
"SDF2","6388"
"CCS","9973"
"YIPF2","78992"
"TSFM","10102"
"RNF26","79102"
"C19orf57","79173"
"CDC42SE1","56882"
"OSBP2","23762"
"COPRS","55352"
"VPS33B","26276"
"AMIGO3","386724"
"LILRA3","11026"
"PDCD6IP","10015"
"SYTL1","84958"
"WFDC6","140870"
"FUT11","170384"
"SHOC2","8036"
"SFT2D3","84826"
"AGPAT2","10555"
"YIPF4","84272"
"LYPLAL1","127018"
